gene	rho	mean_logcpm	in_set	named	log2FC_per_division_per_day	P	FDR
ERVV-2	0.0674514048756199	1.0672074833646	FALSE	FALSE			
ERVW-1	-0.523293812467459	3.4211494763394	FALSE	FALSE			
ESAM	0.0182585279833469	0.642515890910116	FALSE	FALSE			
ESAM-AS1	-0.217694459138319	-0.307768860631517	FALSE	FALSE			
ESCO1	0.0110290473180963	4.53612433997756	FALSE	FALSE			
ESCO2	0.562411869556885	2.05164920158194	FALSE	FALSE			
ESD	0.300935846903488	6.35056139623784	FALSE	FALSE			
ESF1	-0.212822321714591	4.3254071928355	FALSE	FALSE			
ESM1	0.0990730962522074	-1.73905531057487	FALSE	FALSE			
ESPL1	0.598754811308394	2.44009490720389	FALSE	FALSE			
ESPNL	0.0995664996654951	-0.244177539179269	FALSE	FALSE			
ESR1	-0.351323548590782	2.08564896195974	FALSE	FALSE			
ESR2	0.182723006898215	0.666838081691793	FALSE	FALSE			
ESRG	-0.470754848035521	3.29440940664619	FALSE	FALSE			
ESRP2	-0.154654231103064	0.278892232451792	FALSE	FALSE			
ESRRA	-0.0412011364353501	3.06800874094476	FALSE	FALSE			
ESRRG	-0.109728512750118	-0.375308514501264	FALSE	FALSE			
ESS2	-0.0205192922461338	3.48074271966407	FALSE	FALSE			
ESYT1	0.500501343519369	7.16064505926142	FALSE	FALSE			
ESYT2	-0.534323029818968	7.57561508055335	FALSE	FALSE			
ESYT3	-0.00491413567680533	1.93024207745938	FALSE	FALSE			
ETAA1	0.181214980555957	4.20195886746642	FALSE	FALSE			
ETF1	0.242968905819855	6.86878004403383	FALSE	FALSE			
ETFA	0.131195571241798	5.02022042656865	FALSE	FALSE			
ETFB	0.340134329797389	2.79416081085104	FALSE	FALSE			
ETFBKMT	-0.54900014401869	2.30157425052378	FALSE	FALSE			
ETFDH	-0.492413704217364	3.82718749904177	FALSE	FALSE			
ETFRF1	-0.363266185438358	3.26198851989746	FALSE	FALSE			
ETHE1	-0.015815657934952	3.73456670933273	FALSE	FALSE			
ETNK1	0.0277205473647823	5.34740384127594	FALSE	FALSE			
ETNK1-DT	-0.17413869999606	-1.01244712775423	FALSE	FALSE			
ETNK2	-0.150977951510469	0.90995566074398	FALSE	FALSE			
ETS1	0.51325844041649	7.26528260305529	FALSE	FALSE			
ETS2	0.568425441283869	4.26445742295425	FALSE	FALSE			
ETV1	0.159064727809775	2.99111932719266	FALSE	FALSE			
ETV2	0.0807265935829622	-0.876913266487705	FALSE	FALSE			
ETV3	-0.113140233187304	5.22310262334781	FALSE	FALSE			
ETV4	0.199455484997498	1.30245113245042	FALSE	FALSE			
ETV5	-0.355326475205894	5.89869133783333	FALSE	FALSE			
ETV6	0.156903263060335	5.91389763561543	FALSE	FALSE			
ETV7	-0.323164485053187	0.265682140808292	FALSE	FALSE			
EVA1A	0.313368009947857	3.90842888707267	FALSE	FALSE			
EVA1A-AS	-0.105702631624215	2.95123963052316	FALSE	FALSE			
EVA1B	0.138300587448537	5.55625845485922	FALSE	FALSE			
EVA1C	-0.221506608263747	1.33307215624587	FALSE	FALSE			
EVC	-0.291424687865619	7.08187067796051	FALSE	FALSE			
EVC2	-0.145374657574063	4.39856061987796	FALSE	FALSE			
EVI2A	0.275030746292149	2.85871350005668	FALSE	FALSE			
EVI2B	0.316362468388887	2.73092878164843	FALSE	FALSE			
EVI5	-0.435434657264807	5.83995811083464	FALSE	FALSE			
EVI5L	-0.165342361427561	4.31938302038025	FALSE	FALSE			
EVL	0.0917648227053748	4.56814287608128	FALSE	FALSE			
EWSR1	0.685831302709781	6.13484564172025	FALSE	FALSE			
EXD1	-0.10906664986768	-1.94472658591091	FALSE	FALSE			
EXD2	0.0194773274896388	4.5645825116577	FALSE	FALSE			
EXD3	-0.392480136271857	2.56042114844788	FALSE	FALSE			
EXO1	0.531014519663635	1.18039143909927	FALSE	FALSE			
EXO5	0.0222738670376273	2.47032732647435	FALSE	FALSE			
EXOC1	0.208146062782945	5.48583685258619	FALSE	FALSE			
EXOC2	-0.077508031103247	4.94789752946731	FALSE	FALSE			
EXOC3	0.0736074646029212	4.97913920409423	FALSE	FALSE			
EXOC3-AS1	0.169729733590068	0.811027482430872	FALSE	FALSE			
EXOC3L1	-0.181534579520333	-1.57221206362318	FALSE	FALSE			
EXOC3L2	-0.0362075951545495	1.54804552607513	FALSE	FALSE			
EXOC4	-0.0664072296847524	6.34704404573952	FALSE	FALSE			
EXOC5	0.193552945089377	6.58557822011534	FALSE	FALSE			
EXOC6	-0.477774677502214	1.83264903440831	FALSE	FALSE			
EXOC6B	-0.315135167211932	5.73762600585916	FALSE	FALSE			
EXOC7	0.233004777769044	6.66042929321525	FALSE	FALSE			
EXOC8	-0.0935091954920724	4.67773529798646	FALSE	FALSE			
EXOG	-0.00069985752900352	4.11918578623074	FALSE	FALSE			
EXOSC1	0.0503052354818602	3.37346795249868	FALSE	FALSE			
EXOSC10	0.474575838898438	5.75642363466691	FALSE	FALSE			
EXOSC10-AS1	0.0624688941872726	-1.79204272670866	FALSE	FALSE			
EXOSC2	0.349846128262913	3.68619849572925	FALSE	FALSE			
EXOSC3	0.00898422549015743	2.76200351248454	FALSE	FALSE			
EXOSC4	0.0723497274449914	0.773670179317304	FALSE	FALSE			
EXOSC5	0.285484230506339	1.71047557627963	FALSE	FALSE			
EXOSC6	-0.292116553824199	6.77007425131239	FALSE	FALSE			
EXOSC7	0.153150965696377	3.16632559674846	FALSE	FALSE			
EXOSC8	0.426747820214453	3.3913203634843	FALSE	FALSE			
EXOSC9	0.569876506432683	3.75755662907157	FALSE	FALSE			
EXPH5	-0.49525173191819	3.69183055050082	FALSE	FALSE			
EXT1	0.0941310076843867	7.76914047960458	FALSE	FALSE			
EXT2	0.0740733561552705	6.92209463886171	FALSE	FALSE			
EXTL1	-0.0563779788366611	1.38115463634764	FALSE	FALSE			
EXTL2	-0.0882791377334185	4.43741066255894	FALSE	FALSE			
EXTL3	0.0535287289305601	5.81414304285291	FALSE	FALSE			
EXTL3-AS1	-0.0334870605422909	0.359543126020485	FALSE	FALSE			
EYA1	0.0215558500059417	-2.02953656376438	FALSE	FALSE			
EYA2	-0.302772310729477	1.18286118078508	FALSE	FALSE			
EYA3	0.232874532174483	5.10626765014936	FALSE	FALSE			
EYA4	-0.0857621075765177	-1.12142994482052	FALSE	FALSE			
EYS	-0.433330530615931	-0.764400926333333	FALSE	FALSE			
EZH1	-0.443229669062581	5.44980151576488	FALSE	FALSE			
EZH2	0.748936143442078	3.27587939166877	FALSE	FALSE			
EZR	0.475490788695223	6.59760596267171	FALSE	FALSE			
F10	0.284426282608997	3.40261273641112	FALSE	FALSE			
F10-AS1	-0.0384134386248514	1.06304339775904	FALSE	FALSE			
F11R	-0.300497500764088	1.57034137068634	FALSE	FALSE			
F12	0.331485563733765	-1.9911464117951	FALSE	FALSE			
F13A1	0.179520744931754	-2.0084773840497	FALSE	FALSE			
F2	0.132567730157991	-1.59982143261639	FALSE	FALSE			
F2R	0.082941958924407	6.66518320504991	FALSE	FALSE			
F2RL1	0.0175236435712106	-1.06552403410576	FALSE	FALSE			
F2RL2	0.291675827217013	4.92128095418791	FALSE	FALSE			
F2RL3	-0.0910103844507128	3.09720272177205	FALSE	FALSE			
F3	0.702276764407471	5.98368999061282	FALSE	FALSE			
F5	-0.145428558166068	2.60506002542057	FALSE	FALSE			
F7	-0.107925588852937	-1.43734113073859	FALSE	FALSE			
F8	-0.0734381113233081	1.2927938679011	FALSE	FALSE			
F8A1	0.0465146805999176	4.01610734752671	FALSE	FALSE			
FAAH	-0.163264213050622	-0.118344172039255	FALSE	FALSE			
FAAH2	-0.34270608517304	-0.95820519092376	FALSE	FALSE			
FAAHP1	0.0441177320846316	-1.87999233528235	FALSE	FALSE			
FAAP100	0.109049569330946	4.67437248613554	FALSE	FALSE			
FAAP20	0.0553674702616203	4.95765435428107	FALSE	FALSE			
FAAP24	-0.151670824833895	2.72978014015434	FALSE	FALSE			
FABP2	-0.336737402267158	1.89255992063232	FALSE	FALSE			
FABP3	-0.0584168494951356	2.58792474002602	FALSE	FALSE			
FABP5	0.724484828514164	1.71985415745318	FALSE	FALSE			
FABP7	0.0956900440506241	1.53183057903974	FALSE	FALSE			
FADD	0.195261100759048	3.88479063693564	FALSE	FALSE			
FADS1	0.126500948701519	7.34113567355889	FALSE	FALSE			
FADS2	0.189914060012067	7.35299613226046	FALSE	FALSE			
FADS3	-0.0244103368753167	6.65680405833124	FALSE	FALSE			
FADS6	0.165031030247871	0.769074462882818	FALSE	FALSE			
FAF1	0.565198377133491	5.0347424112832	FALSE	FALSE			
FAF2	0.0150137803579888	6.45682393582196	FALSE	FALSE			
FAH	0.25286144980368	3.33211482548353	FALSE	FALSE			
FAHD1	0.0729298814510556	4.27605853354095	FALSE	FALSE			
FAHD2A	0.493159130701123	3.25559238930914	FALSE	FALSE			
FAHD2B	0.125619325453734	2.02259869656784	FALSE	FALSE			
FAHD2CP	-0.261294279148969	-1.33569951971217	FALSE	FALSE			
FAIM	0.103224734692688	1.67937060791437	FALSE	FALSE			
FAIM2	-0.0166710960370941	-0.138307395227544	FALSE	FALSE			
FALEC	-0.200589607863983	-0.47549012426143	FALSE	FALSE			
FAM106A	0.151983686314305	1.84337221085836	FALSE	FALSE			
FAM106B	0.00914031616353577	1.02058735094777	FALSE	FALSE			
FAM106C	-0.143186716305156	0.144401616097915	FALSE	FALSE			
FAM107A	0.0583887939819467	1.06397803839551	FALSE	FALSE			
FAM107B	-0.210729380430698	3.41166686442355	FALSE	FALSE			
FAM110A	0.301388645883016	1.27255589726958	FALSE	FALSE			
FAM110B	-0.0490928972452724	4.50182997886815	FALSE	FALSE			
FAM110C	-0.0594190264329264	0.392038802801204	FALSE	FALSE			
FAM110D	-0.154527386176767	0.709316514370359	FALSE	FALSE			
FAM111A	0.456250487783677	5.4315188256919	FALSE	FALSE			
FAM111A-DT	0.227590573823823	1.78965340356022	FALSE	FALSE			
FAM111B	0.299572689029333	4.58211864951395	FALSE	FALSE			
FAM114A1	-0.0258882673034261	7.42418030334728	FALSE	FALSE			
FAM114A2	0.139909273571449	4.19443312930373	FALSE	FALSE			
FAM117A	-0.0176761635429103	2.20449830047262	FALSE	FALSE			
FAM117B	-0.17117603780331	2.64335200551159	FALSE	FALSE			
FAM118A	0.0525309728615142	3.44249805071639	FALSE	FALSE			
FAM118B	-0.132934162892444	3.559879556789	FALSE	FALSE			
FAM120A	0.539203328846533	7.94480889941083	FALSE	FALSE			
FAM120A2P	-0.0682988514073384	3.21179688685297	FALSE	FALSE			
FAM120AOS	-0.516703317369262	4.73203267126983	FALSE	FALSE			
FAM120B	0.113222699392738	5.59580630758837	FALSE	FALSE			
FAM120C	-0.191936097362629	4.01547594808814	FALSE	FALSE			
FAM124A	-0.171686478109935	1.35516817201237	FALSE	FALSE			
FAM124B	0.0657335796551789	-1.4430503893072	FALSE	FALSE			
FAM131A	-0.187044066029548	2.34023290790601	FALSE	FALSE			
FAM131B	-0.123897227044174	2.01447016659326	FALSE	FALSE			
FAM131B-AS2	0.406507212732662	3.03036437855962	FALSE	FALSE			
FAM131C	0.214133807636043	-1.12921503680369	FALSE	FALSE			
FAM133B	0.505729530910477	4.0427978083257	FALSE	FALSE			
FAM133CP	-0.00333792593582801	2.90440790381302	FALSE	FALSE			
FAM133DP	0.084407476913348	1.46908720943232	FALSE	FALSE			
FAM135A	-0.216934069714193	4.12926687563624	FALSE	FALSE			
FAM135B	0.0644997943483192	-2.35914533187188	FALSE	FALSE			
FAM136A	0.398701488829852	4.40319722211433	FALSE	FALSE			
FAM138A	0.10109251569033	0.9487759052937	FALSE	FALSE			
FAM138B	-0.0961526380582267	-2.82679472245142	FALSE	FALSE			
FAM138C	0.0941536121874839	0.414283477313741	FALSE	FALSE			
FAM138D	0.0353794797046119	-1.32836809903867	FALSE	FALSE			
FAM138E	0.0423017631581359	-2.82302391999584	FALSE	FALSE			
FAM138F	0.10109251569033	0.9487759052937	FALSE	FALSE			
FAM13A	-0.314307954656392	4.28286365266346	FALSE	FALSE			
FAM13A-AS1	0.136232641076394	3.18973747555101	FALSE	FALSE			
FAM13B	-0.293430231975093	5.92646019320672	FALSE	FALSE			
FAM13B-AS1	-0.020593961426174	-1.54776738143633	FALSE	FALSE			
FAM13C	0.0179626122969187	0.251230750505221	FALSE	FALSE			
FAM149A	-0.114751299778001	3.59550664291976	FALSE	FALSE			
FAM149B1	0.387621771554603	4.89022723238354	FALSE	FALSE			
FAM151A	-0.015356979104394	-1.74291062539723	FALSE	FALSE			
FAM151B	-0.290307398307047	1.82826985808592	FALSE	FALSE			
FAM153A	-0.224543745091507	1.63226659776963	FALSE	FALSE			
FAM153B	-0.211927460252451	-2.99199621871671	FALSE	FALSE			
FAM153CP	-0.181882191669614	1.59624499344107	FALSE	FALSE			
FAM156A	0.0328621905423697	0.260848487303892	FALSE	FALSE			
FAM156B	0.276903664339275	3.78454228237952	FALSE	FALSE			
FAM157A	-0.157366094011246	1.64567954610895	FALSE	FALSE			
FAM157B	-0.020558399931185	2.36062168913138	FALSE	FALSE			
FAM157C	-0.26247978300999	-1.01743340119584	FALSE	FALSE			
FAM161A	0.0483564825324167	2.16385828732496	FALSE	FALSE			
FAM161B	-0.50881053635886	3.1825818759308	FALSE	FALSE			
FAM162A	-0.299148965763474	3.53910411821072	FALSE	FALSE			
FAM163A	-0.029779732209684	-1.59971674751208	FALSE	FALSE			
FAM167A	0.244134654901207	3.90273275843665	FALSE	FALSE			
FAM167A-AS1	0.294415159850516	-0.960095807328801	FALSE	FALSE			
FAM167B	0.23573398408538	1.2103500394579	FALSE	FALSE			
FAM168A	-0.0806522889813648	6.59357423159175	FALSE	FALSE			
FAM168B	-0.270681121547387	6.79392407302854	FALSE	FALSE			
FAM169A	0.190587206290184	-1.14686152954428	FALSE	FALSE			
FAM169BP	0.0257229948257314	2.02689943394688	FALSE	FALSE			
FAM171A1	0.369804480278681	4.7557271331728	FALSE	FALSE			
FAM171A2	-0.239653594327991	1.34933720206497	FALSE	FALSE			
FAM171B	-0.00138390195057329	5.38316476780606	FALSE	FALSE			
FAM174A	-0.597955314199217	2.64868069610138	FALSE	FALSE			
FAM174B	-0.00405444673933162	1.25792665871741	FALSE	FALSE			
FAM174C	0.0699094078977955	3.100303112265	FALSE	FALSE			
FAM177A1	-0.323490949206658	4.64989600576121	FALSE	FALSE			
FAM180A	-0.0861868765831784	7.21958876740283	FALSE	FALSE			
FAM180B	-0.0129514461895715	-0.982786090589616	FALSE	FALSE			
FAM181B	-0.382621258903858	0.862309244466659	FALSE	FALSE			
FAM182A	-0.117966956783344	-1.54918076774462	FALSE	FALSE			
FAM182B	-0.274938752474519	-1.2034277249601	FALSE	FALSE			
FAM184A	-0.0816738300626733	-2.42740048621615	FALSE	FALSE			
FAM184B	-0.22387024274156	-0.333758170950449	FALSE	FALSE			
FAM185A	-0.378422963896903	2.28605256791026	FALSE	FALSE			
FAM185BP	-0.184401236687152	3.09962272233984	FALSE	FALSE			
FAM186A	-0.292293767873262	-0.807078728487439	FALSE	FALSE			
FAM186B	-0.0827540720027479	0.374797633919149	FALSE	FALSE			
FAM193A	0.27156682559709	5.83301512986891	FALSE	FALSE			
FAM193B	-0.263128407363517	4.80329035668679	FALSE	FALSE			
FAM199X	0.124056718385818	4.35350960742396	FALSE	FALSE			
FAM200A	-0.212349628825711	2.34258763169539	FALSE	FALSE			
FAM200B	-0.0356318620172302	4.20075425116929	FALSE	FALSE			
FAM200C	-0.203735055975994	1.26674140139203	FALSE	FALSE			
FAM201B	-0.176906673930619	0.98923303658228	FALSE	FALSE			
FAM204A	0.0189204680611921	5.13823507232436	FALSE	FALSE			
FAM20A	-0.231496581393374	4.64505661555842	FALSE	FALSE			
FAM20B	-0.291178819550036	6.63227344495445	FALSE	FALSE			
FAM20C	0.327210090055028	5.8871418109566	FALSE	FALSE			
FAM210A	0.0112327473471892	4.12850330474786	FALSE	FALSE			
FAM210B	-0.133111677775894	5.85928220350639	FALSE	FALSE			
FAM215A	-0.176812645453083	1.86363591525653	FALSE	FALSE			
FAM216A	0.293021641683015	2.22659369359665	FALSE	FALSE			
FAM216B	-0.267206205816795	-1.65874452614999	FALSE	FALSE			
FAM217B	0.487281585704752	4.01511858353415	FALSE	FALSE			
FAM218A	-0.242001585731784	0.137589635562885	FALSE	FALSE			
FAM219A	-0.455420554693525	4.75206282023764	FALSE	FALSE			
FAM219B	-0.558342119810359	4.42618774571132	FALSE	FALSE			
FAM21EP	-0.224819029187585	-0.332623795239087	FALSE	FALSE			
FAM220A	-0.410534284092458	3.84418955664612	FALSE	FALSE			
FAM221A	-0.330183386505921	-1.71074867927114	FALSE	FALSE			
FAM222A	0.141068731416511	-0.499184008024351	FALSE	FALSE			
FAM222B	-0.318969590714497	4.76701810643316	FALSE	FALSE			
FAM223A	0.0762605726579515	-2.16322829857312	FALSE	FALSE			
FAM223B	-0.287410428700478	-1.97940271734119	FALSE	FALSE			
FAM225A	-0.0903988126902036	1.51204768845712	FALSE	FALSE			
FAM225B	0.0482746149055097	-0.8892969674197	FALSE	FALSE			
FAM227A	-0.382665637624721	3.7678668347053	FALSE	FALSE			
FAM227B	-0.149197178737699	1.5681387383206	FALSE	FALSE			
FAM228A	0.00928994951621069	-0.777859438507745	FALSE	FALSE			
FAM228B	-0.597654695124562	2.78650516078263	FALSE	FALSE			
FAM229A	-0.105685458249475	-0.43187901395402	FALSE	FALSE			
FAM229B	-0.426692389321728	1.58845690541409	FALSE	FALSE			
FAM230A	-0.167984193490811	-1.29471716848866	FALSE	FALSE			
FAM230C	0.145969434453668	1.92101866689581	FALSE	FALSE			
FAM230D	-0.134962490250276	-2.95841057497557	FALSE	FALSE			
FAM230H	-0.0249354133692231	-0.914839914721842	FALSE	FALSE			
FAM234A	-0.329974323254496	6.08324657732811	FALSE	FALSE			
FAM234B	-0.117364883373315	3.65669523116273	FALSE	FALSE			
FAM238A	-0.10267936541716	-2.8548272849209	FALSE	FALSE			
FAM238B	-0.16766569798643	1.44732889016571	FALSE	FALSE			
FAM238C	-0.268826073401388	-2.08070089077254	FALSE	FALSE			
FAM239A	0.0812261406901926	2.44706472941175	FALSE	FALSE			
FAM239B	0.0221509328798359	4.02011430009042	FALSE	FALSE			
FAM240A	0.1881790390631	0.588281475407854	FALSE	FALSE			
FAM241A	-0.409783756606301	7.3740718072635	FALSE	FALSE			
FAM241B	0.0919561403992029	-2.42056742990193	FALSE	FALSE			
FAM242F	-0.150412142677119	-2.09115753914846	FALSE	FALSE			
FAM245A	-0.0169441696987995	0.895119119742058	FALSE	FALSE			
FAM24B	-0.0279504325395181	0.390323171084571	FALSE	FALSE			
FAM24B-CUZD1	-0.0544213447593207	-1.90125341287459	FALSE	FALSE			
FAM27B	-0.11652653399606	-0.125713262321828	FALSE	FALSE			
FAM27C	-0.108015064603603	-1.4048362013931	FALSE	FALSE			
FAM27E2	-0.160805156505697	-0.63304575347085	FALSE	FALSE			
FAM27E3	-0.118970508894787	0.489362668513396	FALSE	FALSE			
FAM27E5	-0.289681439244089	-2.44554849626711	FALSE	FALSE			
FAM30C	-0.188754262100179	4.38412727504413	FALSE	FALSE			
FAM32A	-0.0714398786506042	5.07005195955919	FALSE	FALSE			
FAM3A	-0.300015355214325	3.16702655715273	FALSE	FALSE			
FAM3C	-0.170676139568307	6.41814132094961	FALSE	FALSE			
FAM41C	0.0525590283747031	1.66173237842858	FALSE	FALSE			
FAM43A	-0.370490055000971	4.19056806696646	FALSE	FALSE			
FAM43B	-0.417856871675721	-2.46762447628115	FALSE	FALSE			
FAM47E	-0.192241307339441	0.257346899829131	FALSE	FALSE			
FAM50A	0.150377550692593	4.05639304638587	FALSE	FALSE			
FAM50B	-0.17168154714095	1.93066513928471	FALSE	FALSE			
FAM53A	0.259541042410428	0.786528255208085	FALSE	FALSE			
FAM53B	0.0261465480581774	3.76933769087018	FALSE	FALSE			
FAM53B-AS1	0.0554836030828811	-0.297905637508064	FALSE	FALSE			
FAM53C	-0.104580411096659	5.17921817233696	FALSE	FALSE			
FAM66A	-0.334647917850541	-2.16325334765884	FALSE	FALSE			
FAM66B	-0.562884052345525	4.04458049359906	FALSE	FALSE			
FAM66C	-0.554467568422263	2.50283300108964	FALSE	FALSE			
FAM66D	-0.0535902810261624	0.132616793587242	FALSE	FALSE			
FAM66E	-0.218907268188843	-2.71675648194302	FALSE	FALSE			
FAM72A	0.461904765953345	-0.82710866074556	FALSE	FALSE			
FAM72B	0.473598549409739	-1.04672201445211	FALSE	FALSE			
FAM72C	0.356994332956622	-0.348182802954542	FALSE	FALSE			
FAM72D	0.37086378844333	0.454070708325197	FALSE	FALSE			
FAM74A3	-0.0233267159157297	-0.697080878930129	FALSE	FALSE			
FAM74A4	-0.117154423120056	-2.08364854710606	FALSE	FALSE			
FAM74A7	0.166412551730658	0.439120302326468	FALSE	FALSE			
FAM76A	-0.125210395094829	3.71517985390898	FALSE	FALSE			
FAM76B	0.0354096283460914	3.56673817566169	FALSE	FALSE			
FAM78A	-0.107370149308117	0.398529129557228	FALSE	FALSE			
FAM78B	-0.016162526098015	-0.707558384975769	FALSE	FALSE			
FAM81A	-0.204618114919327	-2.38309015685135	FALSE	FALSE			
FAM81B	0.0021393756838959	-0.94257785695056	FALSE	FALSE			
FAM83A	-0.313784931877185	1.02273128944604	FALSE	FALSE			
FAM83B	-0.293321920690843	0.63543884627202	FALSE	FALSE			
FAM83C	-0.194846846799612	-1.73787035095274	FALSE	FALSE			
FAM83D	0.645938233322688	2.88592076807159	FALSE	FALSE			
FAM83E	0.24125224847952	0.618665221755336	FALSE	FALSE			
FAM83F	-0.160314133330454	3.39648200839119	FALSE	FALSE			
FAM83G	0.375325465207434	4.13186362975445	FALSE	FALSE			
FAM83H	-0.124743313308587	1.19817863001068	FALSE	FALSE			
FAM85A	-0.11172453498845	1.04757868297142	FALSE	FALSE			
FAM85B	-0.234801290215076	-1.16282652810176	FALSE	FALSE			
FAM86B1	-0.0994127556006735	1.47091580263077	FALSE	FALSE			
FAM86B2	0.0601983407445328	-0.686936479539252	FALSE	FALSE			
FAM86B2-DT	-0.267607087468948	4.82615365497575	FALSE	FALSE			
FAM86B3P	0.126589536109831	2.02046067746734	FALSE	FALSE			
FAM86C1P	0.270975619419164	2.73611211808985	FALSE	FALSE			
FAM86C2P	0.115242866375753	0.150904160242287	FALSE	FALSE			
FAM86DP	0.442536102769869	3.45959952438778	FALSE	FALSE			
FAM86EP	0.155350177863562	1.02037027447671	FALSE	FALSE			
FAM86FP	0.298800907366518	0.785183877072733	FALSE	FALSE			
FAM86HP	0.316390863968903	0.701046798834786	FALSE	FALSE			
FAM86JP	0.462400086241275	0.431581921209181	FALSE	FALSE			
FAM87A	-0.0301368922007077	0.167032652847821	FALSE	FALSE			
FAM87B	0.0116726237873087	0.613366243009136	FALSE	FALSE			
FAM88B	0.0517423418211406	-0.777607192566731	FALSE	FALSE			
FAM88C	-0.12575992473702	-0.991147829716532	FALSE	FALSE			
FAM88D	-0.0489005491295479	-1.56346542084647	FALSE	FALSE			
FAM89A	-0.311822236187854	1.29381297068794	FALSE	FALSE			
FAM89B	-0.408007077471083	4.03748451442231	FALSE	FALSE			
FAM8A1	-0.490322633301017	5.61682913278849	FALSE	FALSE			
FAM90A1	-0.488655198704735	-0.827461569592262	FALSE	FALSE			
FAM90A25P	-0.323640546151051	-0.800156464495912	FALSE	FALSE			
FAM90A2P	-0.232200325378561	-1.28443542888836	FALSE	FALSE			
FAM91A1	0.00633153420979205	6.06061645189412	FALSE	FALSE			
FAM98A	0.126844416196317	5.72965243543254	FALSE	FALSE			
FAM98B	0.582568820599348	5.03840111888734	FALSE	FALSE			
FAM98C	-0.181356278322382	1.9894944701448	FALSE	FALSE			
FAM9A	-0.139999731347306	-0.391459639110854	FALSE	FALSE			
FAM9B	0.054570013553402	0.53411857054627	FALSE	FALSE			
FAM9C	0.0286825964170422	1.94751307503804	FALSE	FALSE			
FAN1	-0.0164398505950521	4.35083805251861	FALSE	FALSE			
FANCA	0.614579310980836	2.99022093502548	FALSE	FALSE			
FANCB	0.639232455570297	2.1154665924975	FALSE	FALSE			
FANCC	0.0225627538067665	4.20467329276717	FALSE	FALSE			
FANCD2	0.555546430429437	3.20520884897702	FALSE	FALSE			
FANCE	0.313129623102458	2.77864775406419	FALSE	FALSE			
FANCF	0.192754128113852	2.79975931145609	FALSE	FALSE			
FANCG	0.360484948897563	2.55332234219914	FALSE	FALSE			
FANCI	0.559794375193066	4.11959275689559	FALSE	FALSE			
FANCL	0.585511588882746	2.86835033738159	FALSE	FALSE			
FANCM	0.197573725212881	2.87854443554108	FALSE	FALSE			
FANK1	-0.423110805504689	0.408759975227724	FALSE	FALSE			
FAP	-0.15873911382337	7.30270633540886	FALSE	FALSE			
FAR1	0.250969488014267	6.38215455286658	FALSE	FALSE			
FAR2	0.0519530292898225	3.25544901967913	FALSE	FALSE			
FAR2P2	-0.0242824717485405	1.20178976539776	FALSE	FALSE			
FARP1	0.434080171094729	7.97891177839544	FALSE	FALSE			
FARP2	-0.246212803278147	4.71912607000847	FALSE	FALSE			
FARS2	0.260215564960855	3.1087830556419	FALSE	FALSE			
FARS2-AS1	0.10333407496253	-0.893311996615309	FALSE	FALSE			
FARSA	0.221232684434975	4.25269923238358	FALSE	FALSE			
FARSB	0.300579626902695	5.27849604512089	FALSE	FALSE			
FAS	0.0152732513466329	5.64580371854124	FALSE	FALSE			
FAS-AS1	-0.157804440150646	1.04386324856074	FALSE	FALSE			
FASLG	-0.146334703503484	-1.64086035095897	FALSE	FALSE			
FASN	0.307469040741414	8.15620047385072	FALSE	FALSE			
FASTK	0.157662972350808	5.10129601157392	FALSE	FALSE			
FASTKD1	0.313144926109652	3.81174945928025	FALSE	FALSE			
FASTKD2	0.224211839868811	4.89128339616682	FALSE	FALSE			
FASTKD3	0.397428108597902	2.02125774156732	FALSE	FALSE			
FASTKD5	0.346061354517021	3.89203418339651	FALSE	FALSE			
FAT1	-0.472452631666983	9.91821950053586	FALSE	FALSE			
FAT2	-0.211476167181763	1.27768360791868	FALSE	FALSE			
FAT3	0.326161153928589	2.32632458901882	FALSE	FALSE			
FAT4	-0.366990767355953	7.93054170187165	FALSE	FALSE			
FAU	0.258488875649137	6.52653471835622	FALSE	FALSE			
FAUP4	-0.168303323286178	1.68541514554111	FALSE	FALSE			
FAXC	-0.0938592942899874	1.29040488832777	FALSE	FALSE			
FAXDC2	-0.369007703704116	3.27985895687043	FALSE	FALSE			
FBF1	-0.519067631980728	2.73676202225808	FALSE	FALSE			
FBH1	-0.028135598926565	5.35228727916585	FALSE	FALSE			
FBL	0.742352109613586	4.82745197484957	FALSE	FALSE			
FBLIM1	0.00890839058784072	6.21251229950616	FALSE	FALSE			
FBLL1	-0.0540704816157926	-1.91276849650882	FALSE	FALSE			
FBLN1	-0.428533511120574	9.06261632100732	FALSE	FALSE			
FBLN2	-0.328941370268904	8.16988095277963	FALSE	FALSE			
FBLN5	0.132218832322833	8.38722388914394	FALSE	FALSE			
FBLN7	-0.0439650295679915	3.86913282901145	FALSE	FALSE			
FBN1	-0.505950064247483	11.5269101376484	FALSE	FALSE			
FBN2	0.13693674944073	9.60634756202873	FALSE	FALSE			
FBP1	-0.240552161936915	-2.90636467787471	FALSE	FALSE			
FBRS	-0.029358989335015	6.03328280022699	FALSE	FALSE			
FBRSL1	-0.153807464704998	4.78823849313711	FALSE	FALSE			
FBXL12	0.0812157797129289	4.22800488474028	FALSE	FALSE			
FBXL13	-0.307029164301294	0.592792534526662	FALSE	FALSE			
FBXL14	0.342517688151141	3.94035779793573	FALSE	FALSE			
FBXL15	-0.131866863157372	1.38530971260406	FALSE	FALSE			
